     11397
    886.28   .105493
    886.36   .105246
    886.43   .104953
    886.51   .105034
    886.58   .105498
    886.66   .105458
    886.74   .105567
    886.81   .105574
    886.89   .105166
    886.96   .105221
    887.04   .105272
    887.12   .105262
    887.19   .105469
    887.27   .105419
    887.34   .105649
    887.42   .105651
    887.49   .105191
    887.57   .105314
    887.65   .105218
    887.72   .105117
    887.80   .105459
    887.87   .105325
    887.95   .104986
    888.03   .105043
    888.10   .104949
    888.18   .105238
    888.25   .105675
    888.33   .105186
    888.41   .104647
    888.48   .104889
    888.56   .105033
    888.64   .105118
    888.71   .105306
    888.79   .105182
    888.86   .105037
    888.94   .104994
    889.02   .104688
    889.09   .104572
    889.17   .104755
    889.24   .104808
    889.32   .105059
    889.40   .104980
    889.47   .104741
    889.55   .104757
    889.63   .104930
    889.70   .104852
    889.78   .104987
    889.85   .105068
    889.93   .105016
    890.01   .104989
    890.08   .104856
    890.16   .104526
    890.24   .104355
    890.31   .104606
    890.39   .104591
    890.47   .104639
    890.54   .104594
    890.62   .104349
    890.69   .104222
    890.77   .104290
    890.85   .104403
    890.92   .104771
    891.00   .105047
    891.08   .104801
    891.15   .104806
    891.23   .104706
    891.31   .104649
    891.38   .104612
    891.46   .104652
    891.54   .104610
    891.61   .104466
    891.69   .104421
    891.77   .104458
    891.84   .104500
    891.92   .104239
    892.00   .103983
    892.07   .104303
    892.15   .104584
    892.23   .104462
    892.30   .104218
    892.38   .104361
    892.46   .104560
    892.53   .104430
    892.61   .104526
    892.69   .104638
    892.76   .104372
    892.84   .104307
    892.92   .104641
    892.99   .104692
    893.07   .104409
    893.15   .104124
    893.23   .104044
    893.30   .104102
    893.38   .104081
    893.46   .104300
    893.53   .104390
    893.61   .104185
    893.69   .104265
    893.76   .104528
    893.84   .104513
    893.92   .104501
    894.00   .104237
    894.07   .104149
    894.15   .104112
    894.23   .103949
    894.30   .103918
    894.38   .104063
    894.46   .104340
    894.53   .104512
    894.61   .104427
    894.69   .104069
    894.77   .104093
    894.84   .104033
    894.92   .103674
    895.00   .103668
    895.07   .103933
    895.15   .103900
    895.23   .103688
    895.31   .103816
    895.38   .103878
    895.46   .103842
    895.54   .104052
    895.62   .104086
    895.69   .103884
    895.77   .103767
    895.85   .103709
    895.93   .103631
    896.00   .103615
    896.08   .103751
    896.16   .103857
    896.23   .103806
    896.31   .103733
    896.39   .104075
    896.47   .103916
    896.54   .103511
    896.62   .103455
    896.70   .103341
    896.78   .103311
    896.85   .103406
    896.93   .103565
    897.01   .103537
    897.09   .103546
    897.16   .103610
    897.24   .103462
    897.32   .103552
    897.40   .103738
    897.48   .103836
    897.55   .103783
    897.63   .103494
    897.71   .102995
    897.79   .103119
    897.86   .103430
    897.94   .103359
    898.02   .103444
    898.10   .103566
    898.17   .103441
    898.25   .103321
    898.33   .103480
    898.41   .103465
    898.49   .103138
    898.56   .103220
    898.64   .103516
    898.72   .103293
    898.80   .103151
    898.87   .103198
    898.95   .103296
    899.03   .103512
    899.11   .103494
    899.19   .103246
    899.26   .102989
    899.34   .102889
    899.42   .103132
